約定日	銘柄	コード	市場	取引	約定数量	約定単価	手数料/諸経費等	税額	受渡日	受渡金額/決済損益	特例	外貨建て金額	為替レート
2014/3/7	帝国繊維	3302	東証	株式現物売	100	1491	90	4	2014/3/12	149006			
2014/3/7	北越工業	6364	東証	株式現物売	1000	639	487	24	2014/3/12	638489			
2014/3/10	ミクシィ	2121	PTS	株式現物買	100	6349	462	23	2014/3/13	635385			
2014/3/10	地域新聞社	2164	東証	株式現物買	100	404	54	2	2014/3/13	40456			
2014/3/10	地域新聞社	2164	東証	株式現物買	400	405	218	11	2014/3/13	162229			
2014/3/10	アイスタイル	3660	東証	株式現物買	200	526	135	6	2014/3/13	105341			
2014/3/10	アイスタイル	3660	東証	株式現物買	200	527	137	7	2014/3/13	105544			
2014/3/10	アールビバン	7523	東証	株式現物買	500	400	185	9	2014/3/13	200194			
2014/3/11	ミクシィ	2121	PTS	株式現物買	100	6839	462	23	2014/3/14	684385			
2014/3/11	ミクシィ	2121	東証	株式現物買	100	6350	487	24	2014/3/14	635511			
2014/3/11	ミクシィ	2121	PTS	株式現物買	100	6630	462	23	2014/3/14	663485			
2014/3/11	サニーサイドアップ	2180	東証	株式現物買	700	902	487	24	2014/3/14	631911			
2014/3/11	アイスタイル	3660	東証	株式現物買	500	536	272	13	2014/3/14	268285			
2014/3/11	日本トリム	6788	東証	株式現物買	100	6950	487	24	2014/3/14	695511			
2014/3/11	日本トリム	6788	PTS	株式現物売	100	6691	462	23	2014/3/14	668615			
2014/3/12	ミクシィ	2121	PTS	株式現物買	100	6480	462	23	2014/3/17	648485			
2014/3/13	ミクシィ	2121	PTS	株式現物買	100	6460	462	23	2014/3/18	646485			
2014/3/13	アサンテ	6073	東証	株式現物買	100	983	139	6	2014/3/18	98445			
2014/3/14	ミクシィ	2121	東証	株式現物買	200	6080	582	29	2014/3/19	1216611			
2014/3/14	ミクシィ	2121	東証	株式現物買	200	6070	582	29	2014/3/19	1214611			
2014/3/14	ミクシィ	2121	PTS	株式現物買	200	6060	553	27	2014/3/19	1212580			
2014/3/14	地域新聞社	2164	東証	株式現物買	300	398	185	9	2014/3/19	119594			
2014/3/14	ナトコ	4627	東証	株式現物買	100	945	90	4	2014/3/19	94594			
2014/3/14	ナトコ	4627	東証	株式現物買	100	947	92	5	2014/3/19	94797			
2014/3/14	ナトコ	4627	東証	株式現物買	100	944	90	4	2014/3/19	94494			
2014/3/14	ナトコ	4627	東証	株式現物買	100	1000	139	6	2014/3/19	100145			
2014/3/14	ミクシィ	2121	PTS	株式現物売	200	6230	553	27	2014/3/19	1245420			
2014/3/14	アイスタイル	3660	東証	株式現物売	900	495	272	13	2014/3/19	445215			
2014/3/14	ナトコ	4627	東証	株式現物売	100	957	139	6	2014/3/19	95555			
2014/3/14	ハピネツト	7552	東証	株式現物売	200	835	108	5	2014/3/19	166887			
2014/3/14	ハピネツト	7552	東証	株式現物売	300	834	164	8	2014/3/19	250028			
2014/3/14	理経	8226	東証	株式現物売	300	168	55	2	2014/3/19	50343			
2014/3/14	理経	8226	東証	株式現物売	700	169	130	7	2014/3/19	118163			
2014/3/17	ミクシィ	2121	PTS	株式現物買	100	6020	462	23	2014/3/20	602485			
2014/3/17	アークランドサービス	3085	東証	株式現物買	100	2848	272	13	2014/3/20	285085			
2014/3/17	ハピネツト	7552	東証	株式現物買	200	839	108	5	2014/3/20	167913			
2014/3/17	ハピネツト	7552	東証	株式現物買	300	840	164	8	2014/3/20	252172			
2014/3/18	ミクシィ	2121	東証	株式現物買	100	6120	487	24	2014/3/24	612511			
2014/3/18	ミクシィ	2121	PTS	株式現物買	100	5810	462	23	2014/3/24	581485			
2014/3/18	瀧上工業	5918	東証	株式現物買	1000	615	487	24	2014/3/24	615511			
2014/3/18	ミクシィ	2121	東証	株式現物売	500	5770	921	46	2014/3/24	2884033			
2014/3/19	ミクシィ	2121	東証	株式現物売	900	5630	921	46	2014/3/25	5066033			
2014/3/19	瀧上工業	5918	東証	株式現物売	1000	565	487	24	2014/3/25	564489			
2014/3/20	ミクシィ	2121	PTS	株式現物買	100	5439	462	23	2014/3/26	544385			
2014/3/20	瀧上工業	5918	東証	株式現物買	1000	529	487	24	2014/3/26	529511			
2014/3/20	ミクシィ	2121	PTS	株式現物売	100	5360	462	23	2014/3/26	535515			
2014/3/24	ミクシィ	2121	PTS	株式現物買	100	5150	462	23	2014/3/27	515485			
2014/3/25	ミクシィ	2121	PTS	株式現物売	100	4735	259	12	2014/3/28	473229			
2014/3/25	アールビバン	7523	東証	株式現物売	600	484	272	13	2014/3/28	290115			
2014/3/25	アールビバン	7523	東証	株式現物売	500	468	272	13	2014/3/28	233715			
2014/3/26	ミクシィ	2121	PTS	株式現物買	100	4889.5	259	12	2014/3/31	489221			
2014/3/26	アールビバン	7523	東証	株式現物買	500	452	272	13	2014/3/31	226285			
2014/3/27	アールビバン	7523	東証	株式現物買	1000	414	272	13	2014/4/1	414285			
2014/3/28	ミクシィ	2121	東証	株式現物買	100	5120	487	24	2014/4/2	512511			
2014/3/28	ミクシィ	2121	東証	株式現物買	100	5060	487	24	2014/4/2	506511			
2014/3/28	日本管理センター	3276	東証	株式現物買	100	994	139	6	2014/4/2	99545			
2014/3/28	三菱ＵＦＪフィナンシャル・グループ	8306	PTS	株式現物買	500	548.8	259	12	2014/4/2	274671			
2014/3/28	瀧上工業	5918	東証	株式現物売	1000	490	272	13	2014/4/2	489715			
2014/3/31	神戸物産	3038	東証	株式現物買	100	2919	272	13	2014/4/3	292185			
2014/3/31	オンリー	3376	東証	株式現物買	500	859	272	13	2014/4/3	429785			
2014/3/31	ミクシィ	2121	東証	株式現物売	100	5500	487	24	2014/4/3	549489			
2014/3/31	ミクシィ	2121	PTS	株式現物売	200	5540	553	27	2014/4/3	1107420			
2014/3/31	アークランドサービス	3085	東証	株式現物売	100	3090	272	13	2014/4/3	308715			
2014/4/1	ミクシィ	2121	PTS	株式現物買	100	5599	462	36	2014/4/4	560398			
2014/4/1	ミクシィ	2121	PTS	株式現物買	100	5730	462	36	2014/4/4	573498			
2014/4/1	アークランドサービス	3085	東証	株式現物買	100	3110	272	21	2014/4/4	311293			
2014/4/1	中西製作所	5941	東証	株式現物買	200	1251	272	21	2014/4/4	250493			
2014/4/1	バンダイナムコホールディングス	7832	PTS	株式現物買	200	2409	259	20	2014/4/4	482079			
2014/4/1	ステップ	9795	東証	株式現物買	400	744	272	21	2014/4/4	297893			
2014/4/2	ミクシィ	2121	PTS	株式現物買	100	5559	462	36	2014/4/7	556398			
2014/4/2	三菱ＵＦＪフィナンシャル・グループ	8306	東証	株式現物買	500	576	272	21	2014/4/7	288293			
2014/4/2	スタジオアリス	2305	東証	株式現物売	100	1301	185	14	2014/4/7	129901			
2014/4/3	神戸物産	3038	東証	株式現物買	100	3285	272	21	2014/4/8	328793			
2014/4/3	日本管理センター	3276	東証	株式現物買	400	1034	272	21	2014/4/8	413893			
2014/4/3	フジ・コーポレーション	7605	東証	株式現物買	200	2150	272	21	2014/4/8	430293			
2014/4/3	神戸物産	3038	東証	株式現物売	200	3060	487	38	2014/4/8	611475			
2014/4/3	中西製作所	5941	東証	株式現物売	200	1180	272	21	2014/4/8	235707			
2014/4/7	ミクシィ	2121	PTS	株式現物買	100	5539	462	36	2014/4/10	554398			
2014/4/7	ミクシィ	2121	PTS	株式現物買	100	5919	462	36	2014/4/10	592398			
2014/4/7	ＫＧ情報	2408	東証	株式現物売	100	512	30	2	2014/4/10	51168			
2014/4/7	ＫＧ情報	2408	東証	株式現物売	100	506	29	2	2014/4/10	50569			
2014/4/7	ＫＧ情報	2408	東証	株式現物売	200	515	64	7	2014/4/10	102929			
2014/4/7	ＫＧ情報	2408	東証	株式現物売	200	511	60	4	2014/4/10	102136			
2014/4/7	ＫＧ情報	2408	東証	株式現物売	100	507	29	2	2014/4/10	50669			
2014/4/7	ＫＧ情報	2408	東証	株式現物売	200	514	60	4	2014/4/10	102736			
2014/4/8	東日本ハウス	1873	東証	株式現物買	1000	496	272	21	2014/4/11	496293			
2014/4/8	アークランドサービス	3085	東証	株式現物買	100	3120	272	21	2014/4/11	312293			
2014/4/8	ミクシィ	2121	PTS	株式現物売	200	6030	553	44	2014/4/11	1205403			
2014/4/8	アールビバン	7523	東証	株式現物売	300	391	97	7	2014/4/11	117196			
2014/4/8	アールビバン	7523	東証	株式現物売	1200	390	390	31	2014/4/11	467579			
2014/4/8	バンダイナムコホールディングス	7832	PTS	株式現物売	200	2246	259	20	2014/4/11	448921			
2014/4/9	東日本ハウス	1873	東証	株式現物売	1000	486	272	21	2014/4/14	485707			
2014/4/11	ミクシィ	2121	PTS	株式現物買	100	5409	462	36	2014/4/16	541398			
2014/4/11	ミクシィ	2121	東証	株式現物買	100	5440	487	38	2014/4/16	544525			
2014/4/14	ミクシィ	2121	東証	株式現物買	100	5400	487	38	2014/4/17	540525			
2014/4/14	アークランドサービス	3085	東証	株式現物買	100	3115	272	21	2014/4/17	311793			
2014/4/14	アールビバン	7523	東証	株式現物買	200	388	45	3	2014/4/17	77648			
2014/4/14	アールビバン	7523	東証	株式現物買	1000	389	227	18	2014/4/17	389245			
2014/4/14	ステップ	9795	東証	株式現物買	200	740	185	14	2014/4/17	148199			
2014/4/14	ステップ	9795	東証	株式現物買	100	740	139	11	2014/4/17	74150			
2014/4/15	アークランドサービス	3085	東証	株式現物買	100	3065	272	21	2014/4/18	306793			
2014/4/16	ミクシィ	2121	PTS	株式現物買	100	5760	462	36	2014/4/21	576498			
2014/4/16	ソフトバンク	9984	PTS	株式現物買	100	7498	462	36	2014/4/21	750298			
2014/4/16	ソフトバンク	9984	PTS	株式現物売	100	7557	462	36	2014/4/21	755202			
2014/4/17	ミクシィ	2121	PTS	株式現物買	100	5939	462	36	2014/4/22	594398			
2014/4/17	ハピネツト	7552	東証	株式現物売	400	866	272	21	2014/4/22	346107			
2014/4/18	ミクシィ	2121	東証	株式現物買	100	5960	487	38	2014/4/23	596525			
2014/4/21	ミクシィ	2121	東証	株式現物買	100	6150	487	38	2014/4/24	615525			
2014/4/21	ハピネツト	7552	東証	株式現物買	100	936	68	5	2014/4/24	93673			
2014/4/21	ハピネツト	7552	東証	株式現物買	200	933	136	11	2014/4/24	186747			
2014/4/21	ハピネツト	7552	東証	株式現物買	100	934	68	5	2014/4/24	93473			
2014/4/21	ステップ	9795	東証	株式現物買	300	764	272	21	2014/4/24	229493			
2014/4/22	ミクシィ	2121	東証	株式現物買	100	6100	487	38	2014/4/25	610525			
2014/4/22	アークランドサービス	3085	東証	株式現物売	100	3205	244	20	2014/4/25	320236			
2014/4/22	アークランドサービス	3085	東証	株式現物売	100	3200	243	18	2014/4/25	319739			
2014/4/22	アークランドサービス	3085	東証	株式現物売	100	3220	245	20	2014/4/25	321735			
2014/4/22	アークランドサービス	3085	東証	株式現物売	100	3205	242	18	2014/4/25	320240			
2014/4/25	イヌイ倉庫	9308	東証	株式現物買	500	900	272	21	2014/5/1	450293			
2014/4/30	ミクシィ	2121	PTS	株式現物買	100	5190	462	36	2014/5/7	519498			
2014/4/30	ミクシィ	2121	東証	株式現物買	100	5950	487	38	2014/5/7	595525			
2014/4/30	ミクシィ	2121	PTS	株式現物買	100	6138	462	36	2014/5/7	614298			
2014/4/30	日本トリム	6788	東証	株式現物買	100	3905	272	21	2014/5/7	390793			
2014/4/30	日本トリム	6788	PTS	株式現物売	100	3560	259	20	2014/5/7	355721			
2014/5/1	ミクシィ	2121	東証	株式現物買	100	5400	487	38	2014/5/8	540525			
2014/5/1	日本トリム	6788	東証	株式現物買	100	3595	272	21	2014/5/8	359793			
2014/5/2	ミクシィ	2121	東証	株式現物買	100	5290	487	38	2014/5/9	529525			
2014/5/2	ミクシィ	2121	PTS	株式現物買	100	5389	462	36	2014/5/9	539398			
2014/5/7	ミクシィ	2121	PTS	株式現物買	100	5150	462	36	2014/5/12	515498			
2014/5/8	ミクシィ	2121	PTS	株式現物買	100	5300	462	36	2014/5/14	530498			
2014/5/8	ミクシィ	2121	PTS	株式現物買	100	5290	462	36	2014/5/14	529498			
2014/5/9	アールビバン	7523	東証	株式現物買	700	409	191	15	2014/5/14	286506			
2014/5/9	アールビバン	7523	東証	株式現物買	300	408	81	6	2014/5/14	122487			
2014/5/13	日本トリム	6788	東証	株式現物買	100	3325	272	21	2014/5/16	332793			
2014/5/14	小田原機器	7314	東証	株式現物買	100	1070	68	5	2014/5/19	107073			
2014/5/14	小田原機器	7314	東証	株式現物買	300	1068	204	16	2014/5/19	320620			
2014/5/14	日本トリム	6788	PTS	株式現物売	200	3180	462	36	2014/5/19	635502			
2014/5/14	小田原機器	7314	東証	株式現物売	100	1209	185	14	2014/5/19	120701			
2014/5/14	小田原機器	7314	東証	株式現物売	100	1180	185	14	2014/5/19	117801			
2014/5/14	小田原機器	7314	東証	株式現物売	100	1200	185	14	2014/5/19	119801			
2014/5/14	小田原機器	7314	東証	株式現物売	100	1186	185	14	2014/5/19	118401			
2014/5/14	ハピネツト	7552	東証	株式現物売	500	1025	487	38	2014/5/19	511975			
2014/5/15	ミクシィ	2121	東証	信用新規買	500	6710	360	28	2014/5/20	--			
2014/5/15	ミクシィ	2121	東証	信用新規買	500	6830	360	28	2014/5/20	--			
2014/5/16	ミクシィ	2121	PTS	株式現物買	100	7850	462	36	2014/5/21	785498			
2014/5/16	ミクシィ	2121	PTS	株式現物売	100	7501	462	36	2014/5/21	749602			
2014/5/16	ミクシィ	2121	東証	信用返済売	200	7760	713	39	2014/5/21	185248			
2014/5/19	日本管理センター	3276	東証	株式現物買	400	1175	272	21	2014/5/22	470293			
2014/5/19	ガンホー・オンライン・エンターテイメント	3765	PTS	株式現物買	700	523	259	20	2014/5/22	366379			
2014/5/19	ガンホー・オンライン・エンターテイメント	3765	PTS	株式現物買	700	522	259	20	2014/5/22	365679			
2014/5/19	ミクシィ	2121	PTS	株式現物売	100	7870	462	36	2014/5/23	786502			
2014/5/19	ガンホー・オンライン・エンターテイメント	3765	PTS	株式現物売	1400	499	462	36	2014/5/22	698102			
2014/5/19	ナトコ	4627	東証	株式現物売	300	922	272	21	2014/5/22	276307			
2014/5/19	アールビバン	7523	東証	株式現物売	1200	356	266	23	2014/5/22	426911			
2014/5/19	アールビバン	7523	東証	株式現物売	400	357	88	6	2014/5/22	142706			
2014/5/19	アールビバン	7523	東証	株式現物売	100	359	22	1	2014/5/22	35877			
2014/5/19	アールビバン	7523	東証	株式現物売	500	358	111	8	2014/5/22	178881			
2014/5/19	ミクシィ	2121	東証	信用新規買	200	7080	360	28	2014/5/22	--			
2014/5/19	ミクシィ	2121	東証	信用返済売	300	8080	896	33	2014/5/22	410071			
2014/5/19	ミクシィ	2121	東証	信用返済売	300	7950	1047	45	2014/5/22	334908			
2014/5/19	ミクシィ	2121	東証	信用返済売	200	7310	828	56	2014/5/22	45116			
2014/5/19	ミクシィ	2121	東証	信用返済売	200	8070	595	23	2014/5/22	271382			
2014/5/20	ミクシィ	2121	東証	信用新規買	200	7450	360	28	2014/5/23	--			
2014/5/20	ミクシィ	2121	東証	信用返済売	200	7680	834	56	2014/5/23	45110			
2014/5/21	ミクシィ	2121	PTS	株式現物買	100	9330	219	17	2014/5/27	933236			
2014/5/21	ミクシィ	2121	PTS	株式現物買	100	9329	219	17	2014/5/27	933136			
2014/5/21	ミクシィ	2121	PTS	株式現物買	200	9320	438	36	2014/5/27	1864474			
2014/5/21	ミクシィ	2121	PTS	株式現物売	400	9490	876	70	2014/5/26	3795054			
2014/5/22	大成温調	1904	東証	株式現物買	1000	428	272	21	2014/5/27	428293			
2014/5/22	サニーサイドアップ	2180	東証	株式現物売	100	853	60	4	2014/5/27	85236			
2014/5/22	サニーサイドアップ	2180	東証	株式現物売	300	851	184	17	2014/5/27	255099			
2014/5/22	サニーサイドアップ	2180	東証	株式現物売	200	857	122	9	2014/5/27	171269			
2014/5/22	サニーサイドアップ	2180	東証	株式現物売	100	856	61	4	2014/5/27	85535			
2014/5/22	サニーサイドアップ	2180	東証	株式現物売	100	855	60	4	2014/5/27	85436			
2014/5/22	ホシデン	6804	東証	株式現物売	1000	536	487	38	2014/5/27	535475			
2014/5/22	ミクシィ	2121	東証	信用新規買	300	9700	360	28	2014/5/27	--			
2014/5/22	ミクシィ	2121	東証	信用新規買	300	9710	360	28	2014/5/27	--			
2014/5/22	ミクシィ	2121	東証	信用返済売	300	9840	943	56	2014/5/27	41001			
2014/5/22	ミクシィ	2121	東証	信用返済売	200	9400	629	37	2014/5/27	-62666			
2014/5/22	ミクシィ	2121	東証	信用返済売	100	9360	313	19	2014/5/27	-35332			
2014/5/26	ミクシィ	2121	東証	信用新規買	500	10500	360	28	2014/5/29	--			
2014/5/26	ミクシィ	2121	東証	信用新規買	200	10550	360	28	2014/5/29	--			
2014/5/26	ミクシィ	2121	東証	信用返済売	300	10870	817	45	2014/5/29	110138			
2014/5/26	ミクシィ	2121	東証	信用返済売	100	10960	512	34	2014/5/29	45454			
2014/5/26	ミクシィ	2121	東証	信用返済売	100	10900	512	33	2014/5/29	39455			
2014/5/27	ミクシィ	2121	PTS	株式現物買	100	10510	219	17	2014/5/30	1051236			
2014/5/27	ミクシィ	2121	PTS	株式現物買	300	10500	657	53	2014/5/30	3150710			
2014/5/27	ミクシィ	2121	PTS	株式現物売	100	10360	218	17	2014/5/30	1035765			
2014/5/27	ミクシィ	2121	PTS	株式現物売	300	10370	658	53	2014/5/30	3110289			
2014/5/27	ミクシィ	2121	東証	信用返済売	200	10330	1043	56	2014/5/30	-45099			
2014/5/29	ミクシィ	2121	東証	信用新規買	200	10310	240	19	2014/6/3	--			
2014/5/29	ミクシィ	2121	東証	信用新規買	200	10430	240	19	2014/6/3	--			
2014/5/29	ミクシィ	2121	東証	信用新規買	100	10440	120	9	2014/6/3	--			
2014/5/29	ミクシィ	2121	東証	信用新規買	100	10320	120	9	2014/6/3	--			
2014/5/29	ミクシィ	2121	東証	信用返済売	100	10640	560	37	2014/6/3	19403			
2014/5/29	ミクシィ	2121	東証	信用返済売	200	10640	760	47	2014/6/3	41193			
2014/5/29	ミクシィ	2121	東証	信用返済売	200	10540	758	47	2014/6/3	45195			
2014/5/29	ミクシィ	2121	東証	信用返済売	100	10640	559	37	2014/6/3	31404			
2014/5/30	ミクシィ	2121	東証	信用新規買	300	11650	271	22	2014/6/4	--			
2014/5/30	ミクシィ	2121	東証	信用新規買	100	11640	89	6	2014/6/4	--			
2014/5/30	ミクシィ	2121	東証	信用返済売	300	11990	899	50	2014/6/4	101051			
2014/5/30	ミクシィ	2121	東証	信用返済売	100	11640	538	34	2014/6/4	-572			
2014/6/2	ミクシィ	2121	東証	信用新規買	300	12920	271	22	2014/6/5	--			
2014/6/2	ミクシィ	2121	東証	信用新規買	100	12910	89	6	2014/6/5	--			
